file,line,section,raw_url,test_url,template_note,status,final_url,content_type,error,elapsed_ms,ogc_attempted,timestamp,verdict,verdict_detail
SOURCES_DONNEES_EXHAUSTIVES.md,1235,12.3 Botanique / Identification d'espèces (Botanical Engine),https://github.com/WHU-USI3DV/TreeCLS,https://github.com/WHU-USI3DV/TreeCLS,,200,https://github.com/WHU-USI3DV/TreeCLS,text/html; charset=utf-8,,2265,,2026-07-30T19:57:45.307335+00:00,VIVANTE,HTTP 200
SOURCES_DONNEES_EXHAUSTIVES.md,1037,A. Atlas-catalogue Sandre,https://www.sandre.eaufrance.fr/,https://www.sandre.eaufrance.fr/,,200,https://www.sandre.eaufrance.fr/v2/,text/html; charset=UTF-8,,547,,2026-07-30T19:57:47.030521+00:00,VIVANTE,HTTP 200
SOURCES_DONNEES_EXHAUSTIVES.md,1337,12.14 Risque incendie / Humidité des combustibles (Ignis / Diagnostic Engine),https://github.com/jh-206/fmc_transfer,https://github.com/jh-206/fmc_transfer,,200,https://github.com/jh-206/fmc_transfer,text/html; charset=utf-8,,2328,,2026-07-30T19:57:45.325835+00:00,VIVANTE,HTTP 200
SOURCES_DONNEES_EXHAUSTIVES.md,1437,13.2 LLM & RAG pour science environnementale (Knowledge / Evidence / Reasoning Engine),https://github.com/project-araia/WildfireGPT,https://github.com/project-araia/WildfireGPT,,200,https://github.com/project-araia/WildfireGPT,text/html; charset=utf-8,,2234,,2026-07-30T19:57:45.514595+00:00,VIVANTE,HTTP 200
SOURCES_DONNEES_EXHAUSTIVES.md,651,"6.10.5 Réglementaire, zonages, foncier",https://georisques.gouv.fr/,https://georisques.gouv.fr/,,200,https://www.georisques.gouv.fr/,text/html; charset=UTF-8,,172,,2026-07-30T19:57:47.664754+00:00,VIVANTE,HTTP 200
SOURCES_DONNEES_EXHAUSTIVES.md,1284,12.8 Backend géospatial / API (GSIE API),https://github.com/matthew-lottly/spatial-data-api,https://github.com/matthew-lottly/spatial-data-api,,200,https://github.com/matthew-lottly/spatial-data-api,text/html; charset=utf-8,,2375,,2026-07-30T19:57:45.474777+00:00,VIVANTE,HTTP 200
SOURCES_DONNEES_EXHAUSTIVES.md,1525,"14.1 Solutions constructeurs (intégrées, fermées)",https://www.mediatek.com/ai-technology,https://www.mediatek.com/ai-technology,,404,https://www.mediatek.com/ai-technology,text/html;charset=utf-8,,485,,2026-07-30T19:57:47.403062+00:00,MORTE,HTTP 404
SOURCES_DONNEES_EXHAUSTIVES.md,1237,12.3 Botanique / Identification d'espèces (Botanical Engine),https://github.com/vsriram24/pnw-tree-id,https://github.com/,TEMPLATE_ROOT,200,https://github.com/,text/html; charset=utf-8,,1593,,2026-07-30T19:57:46.307874+00:00,VIVANTE,HTTP 200
SOURCES_DONNEES_EXHAUSTIVES.md,1236,12.3 Botanique / Identification d'espèces (Botanical Engine),https://github.com/AlfredsLapkovskis/MultimodalPlantClassifier,https://github.com/AlfredsLapkovskis/MultimodalPlantClassifier,,200,https://github.com/AlfredsLapkovskis/MultimodalPlantClassifier,text/html; charset=utf-8,,2266,,2026-07-30T19:57:45.673681+00:00,VIVANTE,HTTP 200
SOURCES_DONNEES_EXHAUSTIVES.md,854,B. OData API (catalogue complet),https://catalogue.dataspace.copernicus.eu/odata/v1/Products,https://catalogue.dataspace.copernicus.eu/odata/v1/Products,,405,https://catalogue.dataspace.copernicus.eu/odata/v1/Products,application/json,,172,,2026-07-30T19:57:47.914986+00:00,A_VERIFIER,HTTP 405
SOURCES_DONNEES_EXHAUSTIVES.md,1043,B. data.gouv.fr,https://www.data.gouv.fr/datasets/bd-topage-r-metropole-2025,https://www.data.gouv.fr/datasets/bd-topage-r-metropole-2025,,200,https://www.data.gouv.fr/datasets/bd-topage-r-metropole-2025,text/html;charset=utf-8,,406,,2026-07-30T19:57:47.752286+00:00,VIVANTE,HTTP 200
SOURCES_DONNEES_EXHAUSTIVES.md,1562,14.4 Modèles optimisés mobile (HuggingFace),https://huggingface.co/meta-llama/Llama-3.2-3B-Instruct,https://huggingface.co/meta-llama/Llama-3.2-3B-Instruct,,200,https://huggingface.co/meta-llama/Llama-3.2-3B-Instruct,text/html; charset=utf-8,,265,,2026-07-30T19:57:47.897982+00:00,VIVANTE,HTTP 200
SOURCES_DONNEES_EXHAUSTIVES.md,1531,14.2 Solutions open source — moteurs d'inférence (classées par efficacité),https://arxiv.org/html/2407.05858v1,https://arxiv.org/html/2407.05858v1,,200,https://arxiv.org/html/2407.05858v1,text/html; charset=utf-8,,16,,2026-07-30T19:57:48.158769+00:00,VIVANTE,HTTP 200
SOURCES_DONNEES_EXHAUSTIVES.md,652,"6.10.5 Réglementaire, zonages, foncier",https://www.geoportail-urbanisme.gouv.fr/,https://www.geoportail-urbanisme.gouv.fr/,,200,https://www.geoportail-urbanisme.gouv.fr/,text/html; charset=UTF-8,,125,,2026-07-30T19:57:48.174826+00:00,VIVANTE,HTTP 200
SOURCES_DONNEES_EXHAUSTIVES.md,1438,13.2 LLM & RAG pour science environnementale (Knowledge / Evidence / Reasoning Engine),https://github.com/GeoGPT-Research-Project/GeoGPT-RAG,https://github.com/GeoGPT-Research-Project/GeoGPT-RAG,,200,https://github.com/GeoGPT-Research-Project/GeoGPT-RAG,text/html; charset=utf-8,,2234,,2026-07-30T19:57:46.060889+00:00,VIVANTE,HTTP 200
SOURCES_DONNEES_EXHAUSTIVES.md,1338,12.14 Risque incendie / Humidité des combustibles (Ignis / Diagnostic Engine),https://github.com/dustinlit/California-Wildfire-Ignition-ML-Modeling,https://github.com/dustinlit/California-Wildfire-Ignition-ML-Modeling,,200,https://github.com/dustinlit/California-Wildfire-Ignition-ML-Modeling,text/html; charset=utf-8,,2610,,2026-07-30T19:57:45.707326+00:00,VIVANTE,HTTP 200
SOURCES_DONNEES_EXHAUSTIVES.md,1285,12.8 Backend géospatial / API (GSIE API),https://github.com/ChrisMcCarthyDev/geoalchemy-alembic-pydantic-fastapi-demo,https://github.com/ChrisMcCarthyDev/geoalchemy-alembic-pydantic-fastapi-demo,,200,https://github.com/ChrisMcCarthyDev/geoalchemy-alembic-pydantic-fastapi-demo,text/html; charset=utf-8,,2328,,2026-07-30T19:57:45.995229+00:00,VIVANTE,HTTP 200
SOURCES_DONNEES_EXHAUSTIVES.md,1563,14.4 Modèles optimisés mobile (HuggingFace),https://huggingface.co/microsoft/Phi-3-mini-4k-instruct,https://huggingface.co/microsoft/Phi-3-mini-4k-instruct,,200,https://huggingface.co/microsoft/Phi-3-mini-4k-instruct,text/html; charset=utf-8,,235,,2026-07-30T19:57:48.335663+00:00,VIVANTE,HTTP 200
DATASET_CATALOG.md,551,DS-020 — Landsat 8 / 9,https://earthexplorer.usgs.gov,https://earthexplorer.usgs.gov,,200,https://earthexplorer.usgs.gov,text/html; charset=UTF-8,,407,,2026-07-30T19:57:48.161892+00:00,VIVANTE,HTTP 200
SOURCES_DONNEES_EXHAUSTIVES.md,1286,12.8 Backend géospatial / API (GSIE API),https://github.com/kinuax/fastapi-strawberry-postgis,https://github.com/kinuax/fastapi-strawberry-postgis,,200,https://github.com/kinuax/fastapi-strawberry-postgis,text/html; charset=utf-8,,2109,,2026-07-30T19:57:46.503492+00:00,VIVANTE,HTTP 200
SOURCES_DONNEES_EXHAUSTIVES.md,1044,B. data.gouv.fr,https://www.data.gouv.fr/datasets/cours-deau-metropole-2025-bd-topage-r,https://www.data.gouv.fr/datasets/cours-deau-metropole-2025-bd-topage-r,,200,https://www.data.gouv.fr/datasets/cours-deau-metropole-2025-bd-topage-r,text/html;charset=utf-8,,344,,2026-07-30T19:57:48.294314+00:00,VIVANTE,HTTP 200
SOURCES_DONNEES_EXHAUSTIVES.md,1439,13.2 LLM & RAG pour science environnementale (Knowledge / Evidence / Reasoning Engine),https://github.com/Jo-Pan/TaxoDrivenKG,https://github.com/Jo-Pan/TaxoDrivenKG,,200,https://github.com/Jo-Pan/TaxoDrivenKG,text/html; charset=utf-8,,2140,,2026-07-30T19:57:46.520845+00:00,VIVANTE,HTTP 200
SOURCES_DONNEES_EXHAUSTIVES.md,1532,14.2 Solutions open source — moteurs d'inférence (classées par efficacité),https://arxiv.org/pdf/2403.20041,https://arxiv.org/pdf/2403.20041,,200,https://arxiv.org/pdf/2403.20041,application/pdf,,234,,2026-07-30T19:57:48.637567+00:00,VIVANTE,HTTP 200
SOURCES_DONNEES_EXHAUSTIVES.md,1292,12.9 Visualisation 3D / Hub Unreal Engine,https://github.com/CesiumGS/cesium-unreal,https://github.com/CesiumGS/cesium-unreal,,200,https://github.com/CesiumGS/cesium-unreal,text/html; charset=utf-8,,1843,,2026-07-30T19:57:47.057725+00:00,VIVANTE,HTTP 200
SOURCES_DONNEES_EXHAUSTIVES.md,1048,10.12 EPPO Global Database (pathogènes / ravageurs),https://gd.eppo.int/,https://gd.eppo.int/,,200,https://gd.eppo.int/,text/html; charset=UTF-8,,110,,2026-07-30T19:57:48.914649+00:00,VIVANTE,HTTP 200
SOURCES_DONNEES_EXHAUSTIVES.md,1243,12.4 Santé des forêts / Dépérissement (Diagnostic Engine),https://github.com/SamanthaBiegel/s2-forest-browning-monitoring,https://github.com/SamanthaBiegel/s2-forest-browning-monitoring,,200,https://github.com/SamanthaBiegel/s2-forest-browning-monitoring,text/html; charset=utf-8,,2266,,2026-07-30T19:57:46.790536+00:00,VIVANTE,HTTP 200
SOURCES_DONNEES_EXHAUSTIVES.md,855,B. OData API (catalogue complet),https://identity.dataspace.copernicus.eu/auth/realms/CDSE/protocol/openid-connect/token,https://identity.dataspace.copernicus.eu/,TEMPLATE_ROOT,,,,ServerDisconnectedError: Server disconnected,500,,2026-07-30T19:57:48.567881+00:00,INDETERMINEE,ServerDisconnectedError: Server disconnected
SOURCES_DONNEES_EXHAUSTIVES.md,1345,12.15 Croissance forestière / Yield models (Forest Dynamics Engine),https://github.com/mihiarc/pyfvs,https://github.com/mihiarc/pyfvs,,200,https://github.com/mihiarc/pyfvs,text/html; charset=utf-8,,2250,,2026-07-30T19:57:46.856060+00:00,VIVANTE,HTTP 200
SOURCES_DONNEES_EXHAUSTIVES.md,1523,"14.1 Solutions constructeurs (intégrées, fermées)",https://developer.android.com/ai/gemini-nano,https://developer.android.com/ai/gemini-nano,,200,https://developer.android.com/ai/gemini-nano,text/html; charset=utf-8,,2843,,2026-07-30T19:57:46.307874+00:00,VIVANTE,HTTP 200
SOURCES_DONNEES_EXHAUSTIVES.md,1440,13.2 LLM & RAG pour science environnementale (Knowledge / Evidence / Reasoning Engine),https://github.com/ejokhan/hydro-rag,https://github.com/ejokhan/hydro-rag,,200,https://github.com/ejokhan/hydro-rag,text/html; charset=utf-8,,2171,,2026-07-30T19:57:47.064757+00:00,VIVANTE,HTTP 200
SOURCES_DONNEES_EXHAUSTIVES.md,653,"6.10.5 Réglementaire, zonages, foncier",https://www.data.gouv.fr/datasets/forets-de-protection,https://www.data.gouv.fr/datasets/forets-de-protection,,404,https://www.data.gouv.fr/datasets/forets-de-protection,text/html;charset=utf-8,,359,,2026-07-30T19:57:48.879563+00:00,MORTE,HTTP 404
SOURCES_DONNEES_EXHAUSTIVES.md,874,A. Portail des API Météo-France,https://portail-api.meteofrance.fr/,https://portail-api.meteofrance.fr/,,200,https://portail-api.meteofrance.fr/web/,text/html,,125,,2026-07-30T19:57:49.119851+00:00,VIVANTE,HTTP 200
DATASET_CATALOG.md,601,DS-022 — ~~Prométhée~~ (OBSOLÈTE — fusionné dans BDIFF janvier 2023),http://www.promethee.com~~,http://www.promethee.com~~,,,,,CONNECT: Cannot connect to host www.promethee.com~~:80 ssl:default [Misformatted domain name],0,,2026-07-30T19:57:49.248469+00:00,INDETERMINEE,CONNECT: Cannot connect to host www.promethee.com~~:80 ssl:default [Misformatted domain name]
SOURCES_DONNEES_EXHAUSTIVES.md,1564,14.4 Modèles optimisés mobile (HuggingFace),https://huggingface.co/google/recurrentgemma-2b-it,https://huggingface.co/google/recurrentgemma-2b-it,,200,https://huggingface.co/google/recurrentgemma-2b-it,text/html; charset=utf-8,,218,,2026-07-30T19:57:49.064993+00:00,VIVANTE,HTTP 200
SOURCES_DONNEES_EXHAUSTIVES.md,1533,14.2 Solutions open source — moteurs d'inférence (classées par efficacité),https://aihub.qualcomm.com/,https://aihub.qualcomm.com/,,200,https://aihub.qualcomm.com/,text/html; charset=utf-8,,63,,2026-07-30T19:57:49.240170+00:00,VIVANTE,HTTP 200
SOURCES_DONNEES_EXHAUSTIVES.md,1055,10.13 DSF — Département Santé des Forêts,https://agriculture.gouv.fr/bilans-annuels-en-sante-des-forets,https://agriculture.gouv.fr/bilans-annuels-en-sante-des-forets,,200,https://agriculture.gouv.fr/bilans-annuels-en-sante-des-forets,text/html; charset=UTF-8,,62,,2026-07-30T19:57:49.302777+00:00,VIVANTE,HTTP 200
DATASET_CATALOG.md,574,DS-021 — MODIS (végétation globale),https://lpdaac.usgs.gov,https://lpdaac.usgs.gov,,200,https://www.earthdata.nasa.gov/centers/lp-daac,text/html; charset=UTF-8,,844,,2026-07-30T19:57:48.661621+00:00,VIVANTE,HTTP 200
SOURCES_DONNEES_EXHAUSTIVES.md,1244,12.4 Santé des forêts / Dépérissement (Diagnostic Engine),https://github.com/s4rgax/ULISSE,https://github.com/s4rgax/ULISSE,,200,https://github.com/s4rgax/ULISSE,text/html; charset=utf-8,,2313,,2026-07-30T19:57:47.205133+00:00,VIVANTE,HTTP 200
SOURCES_DONNEES_EXHAUSTIVES.md,1448,13.3 NVIDIA NIM & infrastructure IA (Climate / Simulation / Reasoning),https://docs.nvidia.com/nim/earth-2/fourcastnet/latest/quickstart-guide.html,https://docs.nvidia.com/nim/earth-2/fourcastnet/latest/quickstart-guide.html,,200,https://docs.nvidia.com/nim/earth-2/fourcastnet/latest/quickstart-guide.html,text/html,,500,,2026-07-30T19:57:49.041722+00:00,VIVANTE,HTTP 200
SOURCES_DONNEES_EXHAUSTIVES.md,654,"6.10.5 Réglementaire, zonages, foncier",https://www.data.gouv.fr/datasets/forets-soumises-au-regime-forestier,https://www.data.gouv.fr/datasets/forets-soumises-au-regime-forestier,,404,https://www.data.gouv.fr/datasets/forets-soumises-au-regime-forestier,text/html;charset=utf-8,,266,,2026-07-30T19:57:49.280999+00:00,MORTE,HTTP 404
SOURCES_DONNEES_EXHAUSTIVES.md,1565,14.4 Modèles optimisés mobile (HuggingFace),https://huggingface.co/qualcomm/Llama-v3.1-8B-Instruct,https://huggingface.co/qualcomm/Llama-v3.1-8B-Instruct,,200,https://huggingface.co/qualcomm/Llama-v3.1-8B-Instruct,text/html; charset=utf-8,,125,,2026-07-30T19:57:49.513479+00:00,VIVANTE,HTTP 200
SOURCES_DONNEES_EXHAUSTIVES.md,1346,12.15 Croissance forestière / Yield models (Forest Dynamics Engine),https://github.com/Silviculturalist/pyforestry,https://github.com/Silviculturalist/pyforestry,,200,https://github.com/Silviculturalist/pyforestry,text/html; charset=utf-8,,2469,,2026-07-30T19:57:47.205133+00:00,VIVANTE,HTTP 200
SOURCES_DONNEES_EXHAUSTIVES.md,1255,12.5 Ingestion de données satellite / pipelines (GIS Engine / ingestion),https://github.com/julianManning/cdse-sentinel2-pipeline,https://github.com/julianManning/cdse-sentinel2-pipeline,,200,https://github.com/julianManning/cdse-sentinel2-pipeline,text/html; charset=utf-8,,2094,,2026-07-30T19:57:47.586510+00:00,VIVANTE,HTTP 200
SOURCES_DONNEES_EXHAUSTIVES.md,881,B. data.gouv.fr (téléchargement bulk),https://www.data.gouv.fr/datasets/meteo-france-donnees-sim,https://www.data.gouv.fr/datasets/meteo-france-donnees-sim,,200,https://www.data.gouv.fr/datasets/meteo-france-donnees-sim,text/html;charset=utf-8,,344,,2026-07-30T19:57:49.549376+00:00,VIVANTE,HTTP 200
SOURCES_DONNEES_EXHAUSTIVES.md,1298,12.10 Knowledge Graph / Ontologie écologique (Knowledge / Evidence Engine),https://github.com/EnvironmentOntology/envo,https://github.com/EnvironmentOntology/envo,,200,https://github.com/EnvironmentOntology/envo,text/html; charset=utf-8,,2110,,2026-07-30T19:57:47.836358+00:00,VIVANTE,HTTP 200
SOURCES_DONNEES_EXHAUSTIVES.md,1441,13.2 LLM & RAG pour science environnementale (Knowledge / Evidence / Reasoning Engine),https://github.com/Smit1400/EcoMed-Expert-llama-RAG-chainlit-FAISS,https://github.com/Smit1400/EcoMed-Expert-llama-RAG-chainlit-FAISS,,200,https://github.com/Smit1400/EcoMed-Expert-llama-RAG-chainlit-FAISS,text/html; charset=utf-8,,2156,,2026-07-30T19:57:47.841384+00:00,VIVANTE,HTTP 200
SOURCES_DONNEES_EXHAUSTIVES.md,1065,10.14 Autres sources — méthodes d'accès rapides,https://api.gouv.fr/adresse,https://api.gouv.fr/adresse,,200,https://www.data.gouv.fr/dataservices,text/html;charset=utf-8,,140,,2026-07-30T19:57:49.935443+00:00,VIVANTE,HTTP 200
SOURCES_DONNEES_EXHAUSTIVES.md,1245,12.4 Santé des forêts / Dépérissement (Diagnostic Engine),https://github.com/SilvIA-development/SilvIA,https://github.com/SilvIA-development/SilvIA,,200,https://github.com/SilvIA-development/SilvIA,text/html; charset=utf-8,,2218,,2026-07-30T19:57:47.944755+00:00,VIVANTE,HTTP 200
SOURCES_DONNEES_EXHAUSTIVES.md,655,"6.10.5 Réglementaire, zonages, foncier",https://www.data.gouv.fr/datasets/bd-haie,https://www.data.gouv.fr/datasets/bd-haie,,200,https://www.data.gouv.fr/datasets/bd-haie,text/html;charset=utf-8,,375,,2026-07-30T19:57:49.893339+00:00,VIVANTE,HTTP 200
DATASET_CATALOG.md,624,DS-022b — BDIFF (Base de Données des Incendies de Forêts de France),https://bdiff.agriculture.gouv.fr/,https://bdiff.agriculture.gouv.fr/,,200,https://bdiff.agriculture.gouv.fr/,text/html; charset=UTF-8,,609,,2026-07-30T19:57:49.680757+00:00,VIVANTE,HTTP 200
SOURCES_DONNEES_EXHAUSTIVES.md,1447,13.3 NVIDIA NIM & infrastructure IA (Climate / Simulation / Reasoning),https://developer.nvidia.com/blog/accelerating-scientific-literature-reviews-with-nvidia-nim-microservices-for-llms/,https://developer.nvidia.com/blog/accelerating-scientific-literature-reviews-with-nvidia-nim-microservices-for-llms/,,200,https://developer.nvidia.com/blog/accelerating-scientific-literature-reviews-with-nvidia-nim-microservices-for-llms/,text/html; charset=UTF-8,,1968,,2026-07-30T19:57:48.308079+00:00,VIVANTE,HTTP 200
SOURCES_DONNEES_EXHAUSTIVES.md,1299,12.10 Knowledge Graph / Ontologie écologique (Knowledge / Evidence Engine),https://github.com/fusion-jena/KG-for-Biodiversity-Exploratories-Metadata,https://github.com/fusion-jena/KG-for-Biodiversity-Exploratories-Metadata,,200,https://github.com/fusion-jena/KG-for-Biodiversity-Exploratories-Metadata,text/html; charset=utf-8,,2031,,2026-07-30T19:57:48.300196+00:00,VIVANTE,HTTP 200
SOURCES_DONNEES_EXHAUSTIVES.md,1347,12.15 Croissance forestière / Yield models (Forest Dynamics Engine),https://github.com/AbbasNabhani/TreeSim,https://github.com/AbbasNabhani/TreeSim,,200,https://github.com/AbbasNabhani/TreeSim,text/html; charset=utf-8,,2297,,2026-07-30T19:57:48.091197+00:00,VIVANTE,HTTP 200
SOURCES_DONNEES_EXHAUSTIVES.md,1566,14.4 Modèles optimisés mobile (HuggingFace),https://huggingface.co/qualcomm/Qwen3-4B,https://huggingface.co/qualcomm/Qwen3-4B,,200,https://huggingface.co/qualcomm/Qwen3-4B,text/html; charset=utf-8,,156,,2026-07-30T19:57:50.270454+00:00,VIVANTE,HTTP 200
SOURCES_DONNEES_EXHAUSTIVES.md,1246,12.4 Santé des forêts / Dépérissement (Diagnostic Engine),https://github.com/garydoranjr/tree-monitoring,https://github.com/garydoranjr/tree-monitoring,,200,https://github.com/garydoranjr/tree-monitoring,text/html; charset=utf-8,,2063,,2026-07-30T19:57:48.571795+00:00,VIVANTE,HTTP 200
SOURCES_DONNEES_EXHAUSTIVES.md,885,B. data.gouv.fr (téléchargement bulk),https://www.data.gouv.fr/datasets/paquets-arome-resolution-0-01deg,https://www.data.gouv.fr/datasets/paquets-arome-resolution-0-01deg,,200,https://www.data.gouv.fr/datasets/paquets-arome-resolution-0-01deg,text/html;charset=utf-8,,422,,2026-07-30T19:57:50.288675+00:00,VIVANTE,HTTP 200
SOURCES_DONNEES_EXHAUSTIVES.md,1353,12.16 Plugins QGIS forestiers (QGISIA),https://github.com/karasinski-mauro/Netflora,https://github.com/karasinski-mauro/Netflora,,200,https://github.com/karasinski-mauro/Netflora,text/html; charset=utf-8,,2125,,2026-07-30T19:57:48.614659+00:00,VIVANTE,HTTP 200
SOURCES_DONNEES_EXHAUSTIVES.md,887,B. data.gouv.fr (téléchargement bulk),https://donneespubliques.meteofrance.fr/?fond=produit&id_produit=301,https://donneespubliques.meteofrance.fr/?fond=produit&id_produit=301,,200,https://donneespubliques.meteofrance.fr/?fond=produit&id_produit=301,text/html; charset=utf-8,,140,,2026-07-30T19:57:50.649909+00:00,VIVANTE,HTTP 200
DATASET_CATALOG.md,624,DS-022b — BDIFF (Base de Données des Incendies de Forêts de France),https://www.data.gouv.fr/datasets/bdiff-base-des-incendies-de-forets-france-metropolitaine-outre-mer,https://www.data.gouv.fr/datasets/bdiff-base-des-incendies-de-forets-france-metropolitaine-outre-mer,,404,https://www.data.gouv.fr/datasets/bdiff-base-des-incendies-de-forets-france-metropolitaine-outre-mer,text/html;charset=utf-8,,359,,2026-07-30T19:57:50.430633+00:00,MORTE,HTTP 404
SOURCES_DONNEES_EXHAUSTIVES.md,1534,14.2 Solutions open source — moteurs d'inférence (classées par efficacité),https://developers.google.com/edge/litert-lm,https://developers.google.com/edge/litert-lm,,200,https://developers.google.com/edge/litert-lm,text/html; charset=utf-8,,468,,2026-07-30T19:57:50.387825+00:00,VIVANTE,HTTP 200
SOURCES_DONNEES_EXHAUSTIVES.md,1300,12.10 Knowledge Graph / Ontologie écologique (Knowledge / Evidence Engine),https://github.com/earth-metabolome-initiative/metrin-kg,https://github.com/earth-metabolome-initiative/metrin-kg,,200,https://github.com/earth-metabolome-initiative/metrin-kg,text/html; charset=utf-8,,1890,,2026-07-30T19:57:49.015220+00:00,VIVANTE,HTTP 200
SOURCES_DONNEES_EXHAUSTIVES.md,1354,12.16 Plugins QGIS forestiers (QGISIA),https://github.com/b-lack/qgis-fim-plugin,https://github.com/b-lack/qgis-fim-plugin,,200,https://github.com/b-lack/qgis-fim-plugin,text/html; charset=utf-8,,1813,,2026-07-30T19:57:49.237712+00:00,VIVANTE,HTTP 200
SOURCES_DONNEES_EXHAUSTIVES.md,1252,12.5 Ingestion de données satellite / pipelines (GIS Engine / ingestion),https://github.com/VTvito/cdse-client,https://github.com/VTvito/cdse-client,,200,https://github.com/VTvito/cdse-client,text/html; charset=utf-8,,2000,,2026-07-30T19:57:49.164158+00:00,VIVANTE,HTTP 200
SOURCES_DONNEES_EXHAUSTIVES.md,1362,12.17 Apps mobiles forestières (GeoSylva / Ignis / Artemis),https://github.com/aashir-athar/forest-sentry,https://github.com/aashir-athar/forest-sentry,,200,https://github.com/aashir-athar/forest-sentry,text/html; charset=utf-8,,2125,,2026-07-30T19:57:49.253982+00:00,VIVANTE,HTTP 200
SOURCES_DONNEES_EXHAUSTIVES.md,1301,12.10 Knowledge Graph / Ontologie écologique (Knowledge / Evidence Engine),https://github.com/saiful1105020/KnowUREnvironment,https://github.com/saiful1105020/KnowUREnvironment,,200,https://github.com/saiful1105020/KnowUREnvironment,text/html; charset=utf-8,,2047,,2026-07-30T19:57:49.357467+00:00,VIVANTE,HTTP 200
SOURCES_DONNEES_EXHAUSTIVES.md,1355,12.16 Plugins QGIS forestiers (QGISIA),https://github.com/RichterV/ForestPyTools-QGIS-module,https://github.com/RichterV/ForestPyTools-QGIS-module,,200,https://github.com/RichterV/ForestPyTools-QGIS-module,text/html; charset=utf-8,,2125,,2026-07-30T19:57:49.647149+00:00,VIVANTE,HTTP 200
SOURCES_DONNEES_EXHAUSTIVES.md,1253,12.5 Ingestion de données satellite / pipelines (GIS Engine / ingestion),https://github.com/C4B-AI/c4b-nbs-pipeline,https://github.com/C4B-AI/c4b-nbs-pipeline,,200,https://github.com/C4B-AI/c4b-nbs-pipeline,text/html; charset=utf-8,,2266,,2026-07-30T19:57:49.555900+00:00,VIVANTE,HTTP 200
SOURCES_DONNEES_EXHAUSTIVES.md,1449,13.3 NVIDIA NIM & infrastructure IA (Climate / Simulation / Reasoning),https://github.com/IBM/terratorch,https://github.com/IBM/terratorch,,200,https://github.com/torchgeo/terratorch,text/html; charset=utf-8,,2422,,2026-07-30T19:57:49.507730+00:00,VIVANTE,HTTP 200
SOURCES_DONNEES_EXHAUSTIVES.md,1533,14.2 Solutions open source — moteurs d'inférence (classées par efficacité),https://github.com/qualcomm/ai-hub-models,https://github.com/qualcomm/ai-hub-models,,200,https://github.com/qualcomm/ai-hub-models,text/html; charset=utf-8,,2297,,2026-07-30T19:57:49.674369+00:00,VIVANTE,HTTP 200
SOURCES_DONNEES_EXHAUSTIVES.md,1308,12.11 Carbone forestier / Biomasse (Forest Dynamics / Climate Engine),https://github.com/jtran2509/forest_carbon_mrv,https://github.com/jtran2509/forest_carbon_mrv,,200,https://github.com/jtran2509/forest_carbon_mrv,text/html; charset=utf-8,,2234,,2026-07-30T19:57:49.997741+00:00,VIVANTE,HTTP 200
SOURCES_DONNEES_EXHAUSTIVES.md,1455,13.4 Microsoft Azure AI & AI Foundry (GSIE API / Ignis / Diagnostic),https://github.com/microsoft/AIforEarthDataSets,https://github.com/microsoft/AIforEarthDataSets,,200,https://github.com/microsoft/AIforEarthDataSets,text/html; charset=utf-8,,2406,,2026-07-30T19:57:50.085908+00:00,VIVANTE,HTTP 200
SOURCES_DONNEES_EXHAUSTIVES.md,1534,14.2 Solutions open source — moteurs d'inférence (classées par efficacité),https://github.com/google-ai-edge/LiteRT-LM,https://github.com/google-ai-edge/LiteRT-LM,,200,https://github.com/google-ai-edge/LiteRT-LM,text/html; charset=utf-8,,2359,,2026-07-30T19:57:50.167254+00:00,VIVANTE,HTTP 200
SOURCES_DONNEES_EXHAUSTIVES.md,1254,12.5 Ingestion de données satellite / pipelines (GIS Engine / ingestion),https://github.com/sgofferj/python-sentinel-pipeline,https://github.com/sgofferj/python-sentinel-pipeline,,200,https://github.com/sgofferj/python-sentinel-pipeline,text/html; charset=utf-8,,2266,,2026-07-30T19:57:50.289774+00:00,VIVANTE,HTTP 200
SOURCES_DONNEES_EXHAUSTIVES.md,1361,12.17 Apps mobiles forestières (GeoSylva / Ignis / Artemis),https://github.com/NeooeN45/GeoSylva,https://github.com/NeooeN45/GeoSylva,,200,https://github.com/NeooeN45/GeoSylva,text/html; charset=utf-8,,2485,,2026-07-30T19:57:50.325076+00:00,VIVANTE,HTTP 200
DATASET_CATALOG.md,505,DS-018 — Copernicus Sentinel-2,https://scihub.copernicus.eu,https://scihub.copernicus.eu,,,,,TIMEOUT,20735,,2026-07-30T19:57:47.572997+00:00,INDETERMINEE,TIMEOUT
